Entity,Code,Date,Containment and Health Index (OxBSG)
Kyrgyzstan,KGZ,2020-09-22,62.5
Kyrgyzstan,KGZ,2020-09-23,62.5
Kyrgyzstan,KGZ,2020-09-24,62.5
Kyrgyzstan,KGZ,2020-09-25,62.5
Kyrgyzstan,KGZ,2020-09-26,62.5
Kyrgyzstan,KGZ,2020-09-27,62.5
Kyrgyzstan,KGZ,2020-09-28,62.5
Kyrgyzstan,KGZ,2020-09-29,62.5
Kyrgyzstan,KGZ,2020-09-30,62.5
Kyrgyzstan,KGZ,2020-10-01,62.5
Kyrgyzstan,KGZ,2020-10-02,62.5
Laos,LAO,2020-01-01,0
Laos,LAO,2020-01-02,0
Laos,LAO,2020-01-03,0
Laos,LAO,2020-01-04,0
Laos,LAO,2020-01-05,0
Laos,LAO,2020-01-06,0
Laos,LAO,2020-01-07,0
Laos,LAO,2020-01-08,0
Laos,LAO,2020-01-09,0
Laos,LAO,2020-01-10,0
Laos,LAO,2020-01-11,0
Laos,LAO,2020-01-12,0
Laos,LAO,2020-01-13,0
Laos,LAO,2020-01-14,0
Laos,LAO,2020-01-15,0
Laos,LAO,2020-01-16,0
Laos,LAO,2020-01-17,0
Laos,LAO,2020-01-18,0
Laos,LAO,2020-01-19,0
Laos,LAO,2020-01-20,0
Laos,LAO,2020-01-21,0
Laos,LAO,2020-01-22,0
Laos,LAO,2020-01-23,0
Laos,LAO,2020-01-24,0
Laos,LAO,2020-01-25,0
Laos,LAO,2020-01-26,0
Laos,LAO,2020-01-27,0
Laos,LAO,2020-01-28,0
Laos,LAO,2020-01-29,0
Laos,LAO,2020-01-30,0
Laos,LAO,2020-01-31,0
Laos,LAO,2020-02-01,0
Laos,LAO,2020-02-02,0
Laos,LAO,2020-02-03,0
Laos,LAO,2020-02-04,0
Laos,LAO,2020-02-05,0
Laos,LAO,2020-02-06,0
Laos,LAO,2020-02-07,0
Laos,LAO,2020-02-08,0
Laos,LAO,2020-02-09,0
Laos,LAO,2020-02-10,0
Laos,LAO,2020-02-11,0
Laos,LAO,2020-02-12,0
Laos,LAO,2020-02-13,0
Laos,LAO,2020-02-14,0
Laos,LAO,2020-02-15,0
Laos,LAO,2020-02-16,0
Laos,LAO,2020-02-17,0
Laos,LAO,2020-02-18,0
Laos,LAO,2020-02-19,0
Laos,LAO,2020-02-20,0
Laos,LAO,2020-02-21,0
Laos,LAO,2020-02-22,0
Laos,LAO,2020-02-23,0
Laos,LAO,2020-02-24,0
Laos,LAO,2020-02-25,0
Laos,LAO,2020-02-26,0
Laos,LAO,2020-02-27,0
Laos,LAO,2020-02-28,0
Laos,LAO,2020-02-29,0
Laos,LAO,2020-03-01,0
Laos,LAO,2020-03-02,0
Laos,LAO,2020-03-03,0
Laos,LAO,2020-03-04,0
Laos,LAO,2020-03-05,0
Laos,LAO,2020-03-06,0
Laos,LAO,2020-03-07,0
Laos,LAO,2020-03-08,0
Laos,LAO,2020-03-09,0
Laos,LAO,2020-03-10,0
Laos,LAO,2020-03-11,7.58
Laos,LAO,2020-03-12,7.58
Laos,LAO,2020-03-13,7.58
Laos,LAO,2020-03-14,7.58
Laos,LAO,2020-03-15,12.12
Laos,LAO,2020-03-16,12.12
Laos,LAO,2020-03-17,21.21
Laos,LAO,2020-03-18,21.21
Laos,LAO,2020-03-19,24.24
Laos,LAO,2020-03-20,24.24
Laos,LAO,2020-03-21,24.24
Laos,LAO,2020-03-22,24.24
Laos,LAO,2020-03-23,24.24
Laos,LAO,2020-03-24,24.24
Laos,LAO,2020-03-25,24.24
Laos,LAO,2020-03-26,26.52
Laos,LAO,2020-03-27,26.52
Laos,LAO,2020-03-28,26.52
Laos,LAO,2020-03-29,26.52
Laos,LAO,2020-03-30,81.82
Laos,LAO,2020-03-31,81.82
Laos,LAO,2020-04-01,81.82
Laos,LAO,2020-04-02,81.82
Laos,LAO,2020-04-03,81.82
Laos,LAO,2020-04-04,81.82
Laos,LAO,2020-04-05,81.82
Laos,LAO,2020-04-06,90.91
Laos,LAO,2020-04-07,90.91
Laos,LAO,2020-04-08,90.91
Laos,LAO,2020-04-09,90.91
Laos,LAO,2020-04-10,90.91
Laos,LAO,2020-04-11,90.91
Laos,LAO,2020-04-12,90.91
Laos,LAO,2020-04-13,90.91
Laos,LAO,2020-04-14,90.91
Laos,LAO,2020-04-15,90.91
Laos,LAO,2020-04-16,90.91
Laos,LAO,2020-04-17,90.91
Laos,LAO,2020-04-18,90.91
Laos,LAO,2020-04-19,90.91
Laos,LAO,2020-04-20,90.91
Laos,LAO,2020-04-21,90.91
Laos,LAO,2020-04-22,90.91
Laos,LAO,2020-04-23,90.91
Laos,LAO,2020-04-24,90.91
Laos,LAO,2020-04-25,90.91
Laos,LAO,2020-04-26,90.91
Laos,LAO,2020-04-27,90.91
Laos,LAO,2020-04-28,90.91
Laos,LAO,2020-04-29,90.91
Laos,LAO,2020-04-30,90.91
Laos,LAO,2020-05-01,90.91
Laos,LAO,2020-05-02,90.91
Laos,LAO,2020-05-03,90.91
Laos,LAO,2020-05-04,79.55
Laos,LAO,2020-05-05,79.55
Laos,LAO,2020-05-06,79.55
Laos,LAO,2020-05-07,79.55
Laos,LAO,2020-05-08,79.55
Laos,LAO,2020-05-09,79.55
Laos,LAO,2020-05-10,79.55
Laos,LAO,2020-05-11,79.55
Laos,LAO,2020-05-12,79.55
Laos,LAO,2020-05-13,79.55
Laos,LAO,2020-05-14,79.55
Laos,LAO,2020-05-15,79.55
Laos,LAO,2020-05-16,79.55
Laos,LAO,2020-05-17,79.55
Laos,LAO,2020-05-18,56.82
Laos,LAO,2020-05-19,56.82
Laos,LAO,2020-05-20,56.82
Laos,LAO,2020-05-21,56.82
Laos,LAO,2020-05-22,56.82
Laos,LAO,2020-05-23,56.82
Laos,LAO,2020-05-24,56.82
Laos,LAO,2020-05-25,56.82
Laos,LAO,2020-05-26,56.82
Laos,LAO,2020-05-27,56.82
Laos,LAO,2020-05-28,56.82
Laos,LAO,2020-05-29,56.82
Laos,LAO,2020-05-30,56.82
Laos,LAO,2020-05-31,56.82
Laos,LAO,2020-06-01,47.73
Laos,LAO,2020-06-02,41.67
Laos,LAO,2020-06-03,41.67
Laos,LAO,2020-06-04,41.67
Laos,LAO,2020-06-05,41.67
Laos,LAO,2020-06-06,41.67
Laos,LAO,2020-06-07,41.67
Laos,LAO,2020-06-08,41.67
Laos,LAO,2020-06-09,41.67
Laos,LAO,2020-06-10,41.67
Laos,LAO,2020-06-11,41.67
Laos,LAO,2020-06-12,41.67
Laos,LAO,2020-06-13,41.67
Laos,LAO,2020-06-14,41.67
Laos,LAO,2020-06-15,41.67
Laos,LAO,2020-06-16,41.67
Laos,LAO,2020-06-17,41.67
Laos,LAO,2020-06-18,41.67
Laos,LAO,2020-06-19,41.67
Laos,LAO,2020-06-20,41.67
Laos,LAO,2020-06-21,41.67
Laos,LAO,2020-06-22,41.67
Laos,LAO,2020-06-23,41.67
Laos,LAO,2020-06-24,41.67
Laos,LAO,2020-06-25,41.67
Laos,LAO,2020-06-26,41.67
Laos,LAO,2020-06-27,41.67
Laos,LAO,2020-06-28,39.39
Laos,LAO,2020-06-29,39.39
Laos,LAO,2020-06-30,39.39
Laos,LAO,2020-07-01,25.76
Laos,LAO,2020-07-02,25.76
Laos,LAO,2020-07-03,25.76
Laos,LAO,2020-07-04,25.76
Laos,LAO,2020-07-05,25.76
Laos,LAO,2020-07-06,25.76
Laos,LAO,2020-07-07,25.76
Laos,LAO,2020-07-08,25.76
Laos,LAO,2020-07-09,25.76
Laos,LAO,2020-07-10,25.76
Laos,LAO,2020-07-11,25.76
Laos,LAO,2020-07-12,25.76
Laos,LAO,2020-07-13,25.76
Laos,LAO,2020-07-14,25.76
Laos,LAO,2020-07-15,25.76
Laos,LAO,2020-07-16,25.76
Laos,LAO,2020-07-17,25.76
Laos,LAO,2020-07-18,25.76
Laos,LAO,2020-07-19,25.76
Laos,LAO,2020-07-20,25.76
Laos,LAO,2020-07-21,25.76
Laos,LAO,2020-07-22,25.76
Laos,LAO,2020-07-23,25.76
Laos,LAO,2020-07-24,25.76
Laos,LAO,2020-07-25,25.76
Laos,LAO,2020-07-26,21.21
Laos,LAO,2020-07-27,21.21
Laos,LAO,2020-07-28,21.21
Laos,LAO,2020-07-29,21.21
Laos,LAO,2020-07-30,21.21
Laos,LAO,2020-07-31,21.21
Laos,LAO,2020-08-01,38.64
Laos,LAO,2020-08-02,38.64
Laos,LAO,2020-08-03,34.09
Laos,LAO,2020-08-04,34.09
Laos,LAO,2020-08-05,34.09
Laos,LAO,2020-08-06,34.09
Laos,LAO,2020-08-07,34.09
Laos,LAO,2020-08-08,34.09
Laos,LAO,2020-08-09,34.09
Laos,LAO,2020-08-10,34.09
Laos,LAO,2020-08-11,34.09
Laos,LAO,2020-08-12,34.09
Laos,LAO,2020-08-13,34.09
Laos,LAO,2020-08-14,34.09
Laos,LAO,2020-08-15,34.09
Laos,LAO,2020-08-16,34.09
Laos,LAO,2020-08-17,34.09
Laos,LAO,2020-08-18,34.09
Laos,LAO,2020-08-19,34.09
Laos,LAO,2020-08-20,34.09
Laos,LAO,2020-08-21,34.09
Laos,LAO,2020-08-22,34.09
Laos,LAO,2020-08-23,34.09
Laos,LAO,2020-08-24,34.09
Laos,LAO,2020-08-25,41.67
Laos,LAO,2020-08-26,41.67
Laos,LAO,2020-08-27,41.67
Laos,LAO,2020-08-28,41.67
Laos,LAO,2020-08-29,41.67
Laos,LAO,2020-08-30,41.67
Laos,LAO,2020-08-31,41.67
Laos,LAO,2020-09-01,41.67
Laos,LAO,2020-09-02,41.67
Laos,LAO,2020-09-03,41.67
Laos,LAO,2020-09-04,41.67
Laos,LAO,2020-09-05,41.67
Laos,LAO,2020-09-06,41.67
Laos,LAO,2020-09-07,41.67
Laos,LAO,2020-09-08,41.67
Laos,LAO,2020-09-09,41.67
Laos,LAO,2020-09-10,41.67
Laos,LAO,2020-09-11,41.67
Laos,LAO,2020-09-12,41.67
Laos,LAO,2020-09-13,41.67
Laos,LAO,2020-09-14,41.67
Laos,LAO,2020-09-15,41.67
Laos,LAO,2020-09-16,41.67
Laos,LAO,2020-09-17,41.67
Laos,LAO,2020-09-18,41.67
Laos,LAO,2020-09-19,41.67
Laos,LAO,2020-09-20,41.67
Laos,LAO,2020-09-21,41.67
Laos,LAO,2020-09-22,41.67
Laos,LAO,2020-09-23,41.67
Laos,LAO,2020-09-24,41.67
Laos,LAO,2020-09-25,41.67
Laos,LAO,2020-09-26,41.67
Laos,LAO,2020-09-27,41.67
Laos,LAO,2020-09-28,41.67
Laos,LAO,2020-09-29,41.67
Laos,LAO,2020-09-30,41.67
Laos,LAO,2020-10-01,41.67
Latvia,LVA,2020-01-01,0
Latvia,LVA,2020-01-02,0
Latvia,LVA,2020-01-03,0
Latvia,LVA,2020-01-04,0
Latvia,LVA,2020-01-05,0
Latvia,LVA,2020-01-06,0
Latvia,LVA,2020-01-07,0
Latvia,LVA,2020-01-08,0
Latvia,LVA,2020-01-09,0
Latvia,LVA,2020-01-10,0
Latvia,LVA,2020-01-11,0
Latvia,LVA,2020-01-12,0
Latvia,LVA,2020-01-13,0
Latvia,LVA,2020-01-14,0
Latvia,LVA,2020-01-15,0
Latvia,LVA,2020-01-16,0
Latvia,LVA,2020-01-17,0
Latvia,LVA,2020-01-18,0
Latvia,LVA,2020-01-19,0
Latvia,LVA,2020-01-20,0
Latvia,LVA,2020-01-21,0
Latvia,LVA,2020-01-22,0
Latvia,LVA,2020-01-23,0
Latvia,LVA,2020-01-24,0
Latvia,LVA,2020-01-25,0
Latvia,LVA,2020-01-26,0
Latvia,LVA,2020-01-27,0
Latvia,LVA,2020-01-28,0
Latvia,LVA,2020-01-29,3.03
Latvia,LVA,2020-01-30,3.03
Latvia,LVA,2020-01-31,5.3
Latvia,LVA,2020-02-01,5.3
Latvia,LVA,2020-02-02,5.3
Latvia,LVA,2020-02-03,5.3
Latvia,LVA,2020-02-04,5.3
Latvia,LVA,2020-02-05,5.3
Latvia,LVA,2020-02-06,5.3
Latvia,LVA,2020-02-07,5.3
Latvia,LVA,2020-02-08,5.3
Latvia,LVA,2020-02-09,5.3
Latvia,LVA,2020-02-10,5.3
Latvia,LVA,2020-02-11,5.3
Latvia,LVA,2020-02-12,5.3
Latvia,LVA,2020-02-13,5.3
Latvia,LVA,2020-02-14,5.3
Latvia,LVA,2020-02-15,5.3
Latvia,LVA,2020-02-16,5.3
Latvia,LVA,2020-02-17,5.3
Latvia,LVA,2020-02-18,5.3
Latvia,LVA,2020-02-19,5.3
Latvia,LVA,2020-02-20,5.3
Latvia,LVA,2020-02-21,5.3
Latvia,LVA,2020-02-22,5.3
Latvia,LVA,2020-02-23,5.3
Latvia,LVA,2020-02-24,5.3
Latvia,LVA,2020-02-25,5.3
Latvia,LVA,2020-02-26,5.3
Latvia,LVA,2020-02-27,9.85
Latvia,LVA,2020-02-28,9.85
Latvia,LVA,2020-02-29,9.85
Latvia,LVA,2020-03-01,9.85
Latvia,LVA,2020-03-02,9.85
Latvia,LVA,2020-03-03,9.85
Latvia,LVA,2020-03-04,9.85
Latvia,LVA,2020-03-05,9.85
Latvia,LVA,2020-03-06,9.85
Latvia,LVA,2020-03-07,9.85
Latvia,LVA,2020-03-08,9.85
Latvia,LVA,2020-03-09,9.85
Latvia,LVA,2020-03-10,9.85
Latvia,LVA,2020-03-11,12.12
Latvia,LVA,2020-03-12,12.12
Latvia,LVA,2020-03-13,42.42
Latvia,LVA,2020-03-14,44.7
Latvia,LVA,2020-03-15,44.7
Latvia,LVA,2020-03-16,44.7
Latvia,LVA,2020-03-17,49.24
Latvia,LVA,2020-03-18,53.79
Latvia,LVA,2020-03-19,53.79
Latvia,LVA,2020-03-20,53.79
Latvia,LVA,2020-03-21,53.79
Latvia,LVA,2020-03-22,53.79
Latvia,LVA,2020-03-23,53.79
Latvia,LVA,2020-03-24,56.82
Latvia,LVA,2020-03-25,56.82
Latvia,LVA,2020-03-26,56.82
Latvia,LVA,2020-03-27,61.36
Latvia,LVA,2020-03-28,61.36
Latvia,LVA,2020-03-29,61.36
Latvia,LVA,2020-03-30,61.36
Latvia,LVA,2020-03-31,61.36
Latvia,LVA,2020-04-01,61.36
Latvia,LVA,2020-04-02,61.36
Latvia,LVA,2020-04-03,61.36
Latvia,LVA,2020-04-04,61.36
Latvia,LVA,2020-04-05,61.36
Latvia,LVA,2020-04-06,61.36
Latvia,LVA,2020-04-07,61.36
Latvia,LVA,2020-04-08,61.36
Latvia,LVA,2020-04-09,61.36
Latvia,LVA,2020-04-10,61.36
Latvia,LVA,2020-04-11,61.36
Latvia,LVA,2020-04-12,61.36
Latvia,LVA,2020-04-13,61.36
Latvia,LVA,2020-04-14,61.36
Latvia,LVA,2020-04-15,61.36
Latvia,LVA,2020-04-16,61.36
Latvia,LVA,2020-04-17,61.36
Latvia,LVA,2020-04-18,61.36
Latvia,LVA,2020-04-19,61.36
Latvia,LVA,2020-04-20,61.36
Latvia,LVA,2020-04-21,61.36
Latvia,LVA,2020-04-22,61.36
Latvia,LVA,2020-04-23,61.36
Latvia,LVA,2020-04-24,61.36
Latvia,LVA,2020-04-25,61.36
Latvia,LVA,2020-04-26,61.36
Latvia,LVA,2020-04-27,61.36
Latvia,LVA,2020-04-28,61.36
Latvia,LVA,2020-04-29,61.36
Latvia,LVA,2020-04-30,61.36
Latvia,LVA,2020-05-01,61.36
Latvia,LVA,2020-05-02,61.36
Latvia,LVA,2020-05-03,61.36
Latvia,LVA,2020-05-04,61.36
Latvia,LVA,2020-05-05,61.36
Latvia,LVA,2020-05-06,61.36
Latvia,LVA,2020-05-07,61.36
Latvia,LVA,2020-05-08,61.36
Latvia,LVA,2020-05-09,61.36
Latvia,LVA,2020-05-10,61.36
Latvia,LVA,2020-05-11,61.36
Latvia,LVA,2020-05-12,56.82
Latvia,LVA,2020-05-13,56.82
Latvia,LVA,2020-05-14,56.82
Latvia,LVA,2020-05-15,54.55
Latvia,LVA,2020-05-16,54.55
Latvia,LVA,2020-05-17,54.55
Latvia,LVA,2020-05-18,54.55
Latvia,LVA,2020-05-19,54.55
Latvia,LVA,2020-05-20,54.55
Latvia,LVA,2020-05-21,54.55
Latvia,LVA,2020-05-22,54.55
Latvia,LVA,2020-05-23,54.55
Latvia,LVA,2020-05-24,54.55
Latvia,LVA,2020-05-25,54.55
Latvia,LVA,2020-05-26,54.55
Latvia,LVA,2020-05-27,59.09
Latvia,LVA,2020-05-28,59.09
Latvia,LVA,2020-05-29,59.09
Latvia,LVA,2020-05-30,59.09
Latvia,LVA,2020-05-31,59.09
Latvia,LVA,2020-06-01,59.09
Latvia,LVA,2020-06-02,59.09
Latvia,LVA,2020-06-03,59.09
Latvia,LVA,2020-06-04,59.09
Latvia,LVA,2020-06-05,59.09
Latvia,LVA,2020-06-06,59.09
Latvia,LVA,2020-06-07,59.09
Latvia,LVA,2020-06-08,59.09
Latvia,LVA,2020-06-09,59.09
Latvia,LVA,2020-06-10,56.06
Latvia,LVA,2020-06-11,56.06
Latvia,LVA,2020-06-12,56.06
Latvia,LVA,2020-06-13,56.06
Latvia,LVA,2020-06-14,56.06
Latvia,LVA,2020-06-15,56.06
Latvia,LVA,2020-06-16,56.06
Latvia,LVA,2020-06-17,56.06
Latvia,LVA,2020-06-18,56.06
Latvia,LVA,2020-06-19,56.06
Latvia,LVA,2020-06-20,56.06
Latvia,LVA,2020-06-21,56.06
Latvia,LVA,2020-06-22,56.06
Latvia,LVA,2020-06-23,56.06
Latvia,LVA,2020-06-24,56.06
Latvia,LVA,2020-06-25,56.06
Latvia,LVA,2020-06-26,56.06
Latvia,LVA,2020-06-27,56.06
Latvia,LVA,2020-06-28,56.06
Latvia,LVA,2020-06-29,56.06
Latvia,LVA,2020-06-30,56.06
Latvia,LVA,2020-07-01,56.06
Latvia,LVA,2020-07-02,56.06
Latvia,LVA,2020-07-03,56.06
Latvia,LVA,2020-07-04,56.06
Latvia,LVA,2020-07-05,56.06
Latvia,LVA,2020-07-06,56.06
Latvia,LVA,2020-07-07,56.06
Latvia,LVA,2020-07-08,56.06
Latvia,LVA,2020-07-09,56.06
Latvia,LVA,2020-07-10,56.06
Latvia,LVA,2020-07-11,56.06
Latvia,LVA,2020-07-12,56.06
Latvia,LVA,2020-07-13,56.06
Latvia,LVA,2020-07-14,56.06
Latvia,LVA,2020-07-15,56.06
Latvia,LVA,2020-07-16,56.06
Latvia,LVA,2020-07-17,56.06
Latvia,LVA,2020-07-18,56.06
Latvia,LVA,2020-07-19,56.06
Latvia,LVA,2020-07-20,56.06
Latvia,LVA,2020-07-21,56.06
Latvia,LVA,2020-07-22,56.06
Latvia,LVA,2020-07-23,56.06
Latvia,LVA,2020-07-24,56.06
Latvia,LVA,2020-07-25,56.06
Latvia,LVA,2020-07-26,56.06
Latvia,LVA,2020-07-27,56.06
Latvia,LVA,2020-07-28,56.06
Latvia,LVA,2020-07-29,56.06
Latvia,LVA,2020-07-30,56.06
Latvia,LVA,2020-07-31,56.06
Latvia,LVA,2020-08-01,53.79
Latvia,LVA,2020-08-02,53.79
Latvia,LVA,2020-08-03,53.79
Latvia,LVA,2020-08-04,53.79
Latvia,LVA,2020-08-05,53.79
Latvia,LVA,2020-08-06,53.79
Latvia,LVA,2020-08-07,53.79
Latvia,LVA,2020-08-08,53.79
Latvia,LVA,2020-08-09,53.79
Latvia,LVA,2020-08-10,53.79
Latvia,LVA,2020-08-11,53.79
Latvia,LVA,2020-08-12,53.79
Latvia,LVA,2020-08-13,53.79
Latvia,LVA,2020-08-14,53.79
Latvia,LVA,2020-08-15,53.79
Latvia,LVA,2020-08-16,53.79
Latvia,LVA,2020-08-17,53.79
Latvia,LVA,2020-08-18,53.79
Latvia,LVA,2020-08-19,53.79
Latvia,LVA,2020-08-20,53.79
Latvia,LVA,2020-08-21,53.79
Latvia,LVA,2020-08-22,53.79
Latvia,LVA,2020-08-23,53.79
Latvia,LVA,2020-08-24,53.79
Latvia,LVA,2020-08-25,53.79
Latvia,LVA,2020-08-26,53.79
Latvia,LVA,2020-08-27,53.79
Latvia,LVA,2020-08-28,53.79
Latvia,LVA,2020-08-29,53.79
Latvia,LVA,2020-08-30,53.79
Latvia,LVA,2020-08-31,53.79
Latvia,LVA,2020-09-01,53.79
Latvia,LVA,2020-09-02,53.79
Latvia,LVA,2020-09-03,53.79
Latvia,LVA,2020-09-04,53.79
Latvia,LVA,2020-09-05,53.79
Latvia,LVA,2020-09-06,53.79
Latvia,LVA,2020-09-07,53.79
Latvia,LVA,2020-09-08,53.79
Latvia,LVA,2020-09-09,53.79
Latvia,LVA,2020-09-10,53.79
Latvia,LVA,2020-09-11,53.79
Latvia,LVA,2020-09-12,53.79
Latvia,LVA,2020-09-13,53.79
Latvia,LVA,2020-09-14,53.79
Latvia,LVA,2020-09-15,53.79
Latvia,LVA,2020-09-16,53.79
Latvia,LVA,2020-09-17,53.79
Latvia,LVA,2020-09-18,53.79
Latvia,LVA,2020-09-19,53.79
Latvia,LVA,2020-09-20,53.79
Latvia,LVA,2020-09-21,53.03
Latvia,LVA,2020-09-22,53.03
Latvia,LVA,2020-09-23,53.03
Latvia,LVA,2020-09-24,53.03
Latvia,LVA,2020-09-25,53.03
Latvia,LVA,2020-09-26,53.03
Latvia,LVA,2020-09-27,53.03
Latvia,LVA,2020-09-28,53.03
Latvia,LVA,2020-09-29,53.03
Latvia,LVA,2020-09-30,53.03
Latvia,LVA,2020-10-01,53.03
Latvia,LVA,2020-10-02,53.03
Lebanon,LBN,2020-01-01,0
Lebanon,LBN,2020-01-02,0
Lebanon,LBN,2020-01-03,0
Lebanon,LBN,2020-01-04,0
Lebanon,LBN,2020-01-05,0
Lebanon,LBN,2020-01-06,0
Lebanon,LBN,2020-01-07,0
Lebanon,LBN,2020-01-08,0
Lebanon,LBN,2020-01-09,0
Lebanon,LBN,2020-01-10,0
Lebanon,LBN,2020-01-11,0
Lebanon,LBN,2020-01-12,0
Lebanon,LBN,2020-01-13,0
Lebanon,LBN,2020-01-14,0
Lebanon,LBN,2020-01-15,0
Lebanon,LBN,2020-01-16,0
Lebanon,LBN,2020-01-17,0
Lebanon,LBN,2020-01-18,0
Lebanon,LBN,2020-01-19,0
Lebanon,LBN,2020-01-20,0
Lebanon,LBN,2020-01-21,0
Lebanon,LBN,2020-01-22,0
Lebanon,LBN,2020-01-23,0
Lebanon,LBN,2020-01-24,0
Lebanon,LBN,2020-01-25,0
Lebanon,LBN,2020-01-26,0
Lebanon,LBN,2020-01-27,0
Lebanon,LBN,2020-01-28,0
Lebanon,LBN,2020-01-29,0
Lebanon,LBN,2020-01-30,0
Lebanon,LBN,2020-01-31,0
Lebanon,LBN,2020-02-01,0
Lebanon,LBN,2020-02-02,0
Lebanon,LBN,2020-02-03,0
Lebanon,LBN,2020-02-04,0
Lebanon,LBN,2020-02-05,0
Lebanon,LBN,2020-02-06,0
Lebanon,LBN,2020-02-07,3.03
Lebanon,LBN,2020-02-08,5.3
Lebanon,LBN,2020-02-09,5.3
Lebanon,LBN,2020-02-10,5.3
Lebanon,LBN,2020-02-11,5.3
Lebanon,LBN,2020-02-12,5.3
Lebanon,LBN,2020-02-13,5.3
Lebanon,LBN,2020-02-14,5.3
Lebanon,LBN,2020-02-15,5.3
Lebanon,LBN,2020-02-16,5.3
Lebanon,LBN,2020-02-17,5.3
Lebanon,LBN,2020-02-18,5.3
Lebanon,LBN,2020-02-19,5.3
Lebanon,LBN,2020-02-20,5.3
Lebanon,LBN,2020-02-21,14.39
Lebanon,LBN,2020-02-22,14.39
Lebanon,LBN,2020-02-23,14.39
Lebanon,LBN,2020-02-24,14.39
Lebanon,LBN,2020-02-25,14.39
Lebanon,LBN,2020-02-26,14.39
Lebanon,LBN,2020-02-27,14.39
Lebanon,LBN,2020-02-28,18.94
Lebanon,LBN,2020-02-29,28.03
Lebanon,LBN,2020-03-01,28.03
Lebanon,LBN,2020-03-02,28.03
Lebanon,LBN,2020-03-03,28.03
Lebanon,LBN,2020-03-04,28.03
Lebanon,LBN,2020-03-05,28.03
Lebanon,LBN,2020-03-06,38.64
Lebanon,LBN,2020-03-07,38.64
Lebanon,LBN,2020-03-08,38.64
Lebanon,LBN,2020-03-09,38.64
Lebanon,LBN,2020-03-10,38.64
Lebanon,LBN,2020-03-11,38.64
Lebanon,LBN,2020-03-12,38.64
Lebanon,LBN,2020-03-13,38.64
Lebanon,LBN,2020-03-14,38.64
Lebanon,LBN,2020-03-15,38.64
Lebanon,LBN,2020-03-16,50.76
Lebanon,LBN,2020-03-17,50.76
Lebanon,LBN,2020-03-18,77.27
Lebanon,LBN,2020-03-19,77.27
Lebanon,LBN,2020-03-20,77.27
Lebanon,LBN,2020-03-21,77.27
Lebanon,LBN,2020-03-22,77.27
Lebanon,LBN,2020-03-23,77.27
Lebanon,LBN,2020-03-24,77.27
Lebanon,LBN,2020-03-25,77.27
Lebanon,LBN,2020-03-26,77.27
Lebanon,LBN,2020-03-27,77.27
Lebanon,LBN,2020-03-28,77.27
Lebanon,LBN,2020-03-29,77.27
Lebanon,LBN,2020-03-30,77.27
Lebanon,LBN,2020-03-31,77.27
Lebanon,LBN,2020-04-01,77.27
Lebanon,LBN,2020-04-02,77.27
Lebanon,LBN,2020-04-03,77.27
Lebanon,LBN,2020-04-04,77.27
Lebanon,LBN,2020-04-05,77.27
Lebanon,LBN,2020-04-06,77.27
Lebanon,LBN,2020-04-07,77.27
Lebanon,LBN,2020-04-08,77.27
Lebanon,LBN,2020-04-09,77.27
Lebanon,LBN,2020-04-10,77.27
Lebanon,LBN,2020-04-11,77.27
Lebanon,LBN,2020-04-12,77.27
Lebanon,LBN,2020-04-13,77.27
Lebanon,LBN,2020-04-14,77.27
Lebanon,LBN,2020-04-15,77.27
Lebanon,LBN,2020-04-16,77.27
Lebanon,LBN,2020-04-17,77.27
Lebanon,LBN,2020-04-18,77.27
Lebanon,LBN,2020-04-19,77.27
Lebanon,LBN,2020-04-20,77.27
Lebanon,LBN,2020-04-21,77.27
Lebanon,LBN,2020-04-22,77.27
Lebanon,LBN,2020-04-23,77.27
Lebanon,LBN,2020-04-24,77.27
Lebanon,LBN,2020-04-25,77.27
Lebanon,LBN,2020-04-26,77.27
Lebanon,LBN,2020-04-27,74.24
Lebanon,LBN,2020-04-28,74.24
Lebanon,LBN,2020-04-29,74.24
Lebanon,LBN,2020-04-30,74.24
Lebanon,LBN,2020-05-01,74.24
Lebanon,LBN,2020-05-02,74.24
Lebanon,LBN,2020-05-03,71.21
Lebanon,LBN,2020-05-04,71.21
Lebanon,LBN,2020-05-05,71.21
Lebanon,LBN,2020-05-06,71.21
Lebanon,LBN,2020-05-07,71.21
Lebanon,LBN,2020-05-08,71.21
Lebanon,LBN,2020-05-09,71.21
Lebanon,LBN,2020-05-10,71.21
Lebanon,LBN,2020-05-11,71.21
Lebanon,LBN,2020-05-12,71.21
Lebanon,LBN,2020-05-13,77.27
Lebanon,LBN,2020-05-14,77.27
Lebanon,LBN,2020-05-15,77.27
Lebanon,LBN,2020-05-16,77.27
Lebanon,LBN,2020-05-17,77.27
Lebanon,LBN,2020-05-18,71.21
Lebanon,LBN,2020-05-19,71.21
Lebanon,LBN,2020-05-20,71.21
Lebanon,LBN,2020-05-21,71.21
Lebanon,LBN,2020-05-22,71.21
Lebanon,LBN,2020-05-23,71.21
Lebanon,LBN,2020-05-24,71.21
Lebanon,LBN,2020-05-25,71.21
Lebanon,LBN,2020-05-26,71.21
Lebanon,LBN,2020-05-27,71.21
Lebanon,LBN,2020-05-28,71.21
Lebanon,LBN,2020-05-29,71.21
Lebanon,LBN,2020-05-30,71.21
Lebanon,LBN,2020-05-31,71.21
Lebanon,LBN,2020-06-01,71.21
